tbContestName,Textbox25,Textbox29,Textbox33,ChoiceName,ChoicePartyNames,ID1__Votes,ID1__VotesP,ID2__Votes,ID2__VotesP,ID3__Votes,ID3__VotesP,Textbox46,Textbox54,Textbox31,Textbox32,Textbox34,Textbox35,Textbox36,Textbox38,Textbox47,Textbox55,Textbox3,Textbox5,Textbox7,Textbox13,Textbox17,Textbox19,Textbox22,Textbox49,Textbox50,Textbox56,Textbox87,Textbox93,Textbox53,Textbox57,Textbox59,Textbox61,Textbox67,Textbox69,Textbox71,Textbox73,Textbox75,Textbox81
"United States Representative, District No. 23",Absentee Voting,Early Voting,Election Day Voting,Tony Gonzales,REP,8,34.78%,181,59.74%,69,60.00%,258,58.50%,23,100.00%,303,100.00%,115,100.00%,441,100.00%,0,4,2,6,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"United States Representative, District No. 23",Absentee Voting,Early Voting,Election Day Voting,John Lira,DEM,13,56.52%,97,32.01%,38,33.04%,148,33.56%,23,100.00%,303,100.00%,115,100.00%,441,100.00%,0,4,2,6,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"United States Representative, District No. 23",Absentee Voting,Early Voting,Election Day Voting,Frank Lopez Jr.,IND,2,8.70%,25,8.25%,8,6.96%,35,7.94%,23,100.00%,303,100.00%,115,100.00%,441,100.00%,0,4,2,6,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Governor,Absentee Voting,Early Voting,Election Day Voting,Greg Abbott,REP,7,30.43%,175,57.57%,69,60.00%,251,56.79%,23,100.00%,304,100.00%,115,100.00%,442,100.00%,0,2,2,4,0,1,0,1,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Governor,Absentee Voting,Early Voting,Election Day Voting,Beto O'Rourke,DEM,16,69.57%,124,40.79%,46,40.00%,186,42.08%,23,100.00%,304,100.00%,115,100.00%,442,100.00%,0,2,2,4,0,1,0,1,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Governor,Absentee Voting,Early Voting,Election Day Voting,Mark Tippetts,LIB,0,0.00%,3,0.99%,0,0.00%,3,0.68%,23,100.00%,304,100.00%,115,100.00%,442,100.00%,0,2,2,4,0,1,0,1,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Governor,Absentee Voting,Early Voting,Election Day Voting,Delilah Barrios,GRN,0,0.00%,2,0.66%,0,0.00%,2,0.45%,23,100.00%,304,100.00%,115,100.00%,442,100.00%,0,2,2,4,0,1,0,1,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Governor,Absentee Voting,Early Voting,Election Day Voting,Jacqueline Abernathy (W),,0,0.00%,0,0.00%,0,0.00%,0,0.00%,23,100.00%,304,100.00%,115,100.00%,442,100.00%,0,2,2,4,0,1,0,1,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Governor,Absentee Voting,Early Voting,Election Day Voting,Mark V. Goloby (W),,0,0.00%,0,0.00%,0,0.00%,0,0.00%,23,100.00%,304,100.00%,115,100.00%,442,100.00%,0,2,2,4,0,1,0,1,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Lieutenant Governor,Absentee Voting,Early Voting,Election Day Voting,Dan Patrick,REP,7,31.82%,182,59.67%,67,58.26%,256,57.92%,22,100.00%,305,100.00%,115,100.00%,442,100.00%,1,2,2,5,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Lieutenant Governor,Absentee Voting,Early Voting,Election Day Voting,Mike Collier,DEM,15,68.18%,119,39.02%,45,39.13%,179,40.50%,22,100.00%,305,100.00%,115,100.00%,442,100.00%,1,2,2,5,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
