political_division,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg-voters,race-name,candidate_name,party code,early_votes,election_votes,Absentee Voting Votes,Early Voting Votes
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,1,0,3 Ladonia,625,"JUSTICE, SUPREME COURT, PLACE 5",AMANDA REICHEK,Dem,27,57,11,16
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,1,0,3 Ladonia,625,"JUSTICE, SUPREME COURT, PLACE 9",EVAN YOUNG,Rep,45,166,4,41
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,1,0,3 Ladonia,625,"JUSTICE, SUPREME COURT, PLACE 9",JULIA MALDONADO,Dem,27,55,11,16
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,1,0,3 Ladonia,625,"JUSTICE, COURT OF CRIMINAL APPEALS, PLACE 5",SCOTT WALKER,Rep,44,165,4,40
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,1,0,3 Ladonia,625,"JUSTICE, COURT OF CRIMINAL APPEALS, PLACE 5",DANA HUFFMAN,Dem,28,56,12,16
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,1,0,3 Ladonia,625,"JUSTICE, COURT OF CRIMINAL APPEALS, PLACE 6","JESSE F. MCCLURE, III",Rep,45,166,4,41
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,1,0,3 Ladonia,625,"JUSTICE, COURT OF CRIMINAL APPEALS, PLACE 6",ROBERT JOHNSON,Dem,27,54,11,16
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,1,0,3 Ladonia,625,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 12",PAM LITTLE,Rep,43,156,4,39
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,1,0,3 Ladonia,625,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 12",ALEX CORNWALLIS,Dem,27,52,11,16
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,1,0,3 Ladonia,625,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 12",CHRISTY MOWREY,Lib,1,10,0,1
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,1,0,3 Ladonia,625,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 12",ROSILAND DAVIS,,0,0,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,1,0,3 Ladonia,625,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 12",Rejected write-ins,,0,0,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,1,0,3 Ladonia,625,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 12",Unassigned write-ins,,0,0,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,0,4 No. Bonham,1657,U.S. REPRESENTATIVE DISTRICT 4,PAT FALLON,Rep,428,182,20,408
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,0,4 No. Bonham,1657,U.S. REPRESENTATIVE DISTRICT 4,IRO OMERE,Dem,120,44,25,95
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,0,4 No. Bonham,1657,U.S. REPRESENTATIVE DISTRICT 4,JOHN SIMMONS,Lib,13,14,0,13
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,0,4 No. Bonham,1657,GOVERNOR,GREG ABBOTT,Rep,434,183,20,414
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,0,4 No. Bonham,1657,GOVERNOR,BETO O'ROURKE,Dem,127,53,25,102
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,0,4 No. Bonham,1657,GOVERNOR,MARK TIPPETTS,Lib,2,7,0,2
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,0,4 No. Bonham,1657,GOVERNOR,DELILAH BARRIOS,Grn,0,2,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,0,4 No. Bonham,1657,GOVERNOR,JACQUELINE ABERNATHY,,0,0,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,0,4 No. Bonham,1657,GOVERNOR,MARK V GOLOBY,,0,0,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,0,4 No. Bonham,1657,GOVERNOR,Rejected write-ins,,0,0,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,0,4 No. Bonham,1657,GOVERNOR,Unassigned write-ins,,0,0,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,0,4 No. Bonham,1657,LIEUTENANT GOVERNOR,DAN PATRICK,Rep,418,174,17,401
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,0,4 No. Bonham,1657,LIEUTENANT GOVERNOR,MIKE COLLIER,Dem,135,57,26,109
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,0,4 No. Bonham,1657,LIEUTENANT GOVERNOR,SHANNA STEELE,Lib,7,9,1,6
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,0,4 No. Bonham,1657,ATTORNEY GENERAL,KEN PAXTON,Rep,415,176,18,397
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,0,4 No. Bonham,1657,ATTORNEY GENERAL,ROCHELLE MERCEDES GARZA,Dem,130,55,26,104
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,0,4 No. Bonham,1657,ATTORNEY GENERAL,MARK ASH,Lib,13,10,1,12
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,0,4 No. Bonham,1657,COMPTROLLER OF PUBLIC ACCOUNTS,GLENN HEGAR,Rep,430,183,20,410
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,0,4 No. Bonham,1657,COMPTROLLER OF PUBLIC ACCOUNTS,JANET T. DUDDING,Dem,121,50,23,98
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,0,4 No. Bonham,1657,COMPTROLLER OF PUBLIC ACCOUNTS,V. ALONZO ECHEVARRIA-GARZA,Lib,6,7,1,5
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,0,4 No. Bonham,1657,COMMISSIONER OF GENERAL LAND OFFICE,DAWN BUCKINGHAM,Rep,423,183,18,405
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,0,4 No. Bonham,1657,COMMISSIONER OF GENERAL LAND OFFICE,JAY KLEBERG,Dem,128,49,25,103
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,0,4 No. Bonham,1657,COMMISSIONER OF GENERAL LAND OFFICE,"ALFRED MOLISON, JR.",Grn,3,6,1,2
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,0,4 No. Bonham,1657,COMMISSIONER OF GENERAL LAND OFFICE,CARRIE EVELYN MENGER,,0,0,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,0,4 No. Bonham,1657,COMMISSIONER OF GENERAL LAND OFFICE,Rejected write-ins,,0,0,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,0,4 No. Bonham,1657,COMMISSIONER OF GENERAL LAND OFFICE,Unassigned write-ins,,0,0,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,0,4 No. Bonham,1657,COMMISSIONER OF AGRICULTURE,SID MILLER,Rep,424,182,18,406
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,0,4 No. Bonham,1657,COMMISSIONER OF AGRICULTURE,SUSAN HAYS,Dem,135,53,27,108
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,0,4 No. Bonham,1657,RAILROAD COMMISSIONER,WAYNE CHRISTIAN,Rep,416,171,17,399
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,0,4 No. Bonham,1657,RAILROAD COMMISSIONER,LUKE WARFORD,Dem,129,49,26,103
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,0,4 No. Bonham,1657,RAILROAD COMMISSIONER,JAIME ANDRES DIEZ,Lib,9,7,0,9
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,0,4 No. Bonham,1657,RAILROAD COMMISSIONER,HUNTER WAYNE CROW,Grn,1,5,1,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,0,4 No. Bonham,1657,"JUSTICE, SUPREME COURT, PLACE 3",DEBRA LEHRMANN,Rep,422,180,18,404
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,0,4 No. Bonham,1657,"JUSTICE, SUPREME COURT, PLACE 3",ERIN A. NOWELL,Dem,128,49,22,106
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,0,4 No. Bonham,1657,"JUSTICE, SUPREME COURT, PLACE 3",THOMAS EDWARD OXFORD,Lib,7,9,2,5
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,0,4 No. Bonham,1657,"JUSTICE, SUPREME COURT, PLACE 5",REBECA HUDDLE,Rep,428,186,19,409
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,0,4 No. Bonham,1657,"JUSTICE, SUPREME COURT, PLACE 5",AMANDA REICHEK,Dem,127,53,24,103
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,0,4 No. Bonham,1657,"JUSTICE, SUPREME COURT, PLACE 9",EVAN YOUNG,Rep,426,183,19,407
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,0,4 No. Bonham,1657,"JUSTICE, SUPREME COURT, PLACE 9",JULIA MALDONADO,Dem,129,54,22,107
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,0,4 No. Bonham,1657,"JUSTICE, COURT OF CRIMINAL APPEALS, PLACE 5",SCOTT WALKER,Rep,427,183,18,409
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,0,4 No. Bonham,1657,"JUSTICE, COURT OF CRIMINAL APPEALS, PLACE 5",DANA HUFFMAN,Dem,130,55,23,107
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,0,4 No. Bonham,1657,"JUSTICE, COURT OF CRIMINAL APPEALS, PLACE 6","JESSE F. MCCLURE, III",Rep,427,183,18,409
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,0,4 No. Bonham,1657,"JUSTICE, COURT OF CRIMINAL APPEALS, PLACE 6",ROBERT JOHNSON,Dem,126,54,23,103
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,0,4 No. Bonham,1657,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 12",PAM LITTLE,Rep,415,177,16,399
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,0,4 No. Bonham,1657,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 12",ALEX CORNWALLIS,Dem,126,50,20,106
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,0,4 No. Bonham,1657,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 12",CHRISTY MOWREY,Lib,11,9,2,9
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,0,4 No. Bonham,1657,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 12",ROSILAND DAVIS,,1,0,1,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,0,4 No. Bonham,1657,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 12",Rejected write-ins,,0,0,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,4,0,4 No. Bonham,1657,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 12",Unassigned write-ins,,0,0,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,5 Ivanhoe,692,U.S. REPRESENTATIVE DISTRICT 4,PAT FALLON,Rep,163,160,6,157
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,5 Ivanhoe,692,U.S. REPRESENTATIVE DISTRICT 4,IRO OMERE,Dem,33,16,7,26
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,5 Ivanhoe,692,U.S. REPRESENTATIVE DISTRICT 4,JOHN SIMMONS,Lib,4,2,1,3
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,5 Ivanhoe,692,GOVERNOR,GREG ABBOTT,Rep,168,161,6,162
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,5 Ivanhoe,692,GOVERNOR,BETO O'ROURKE,Dem,34,18,8,26
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,5 Ivanhoe,692,GOVERNOR,MARK TIPPETTS,Lib,1,1,0,1
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,5 Ivanhoe,692,GOVERNOR,DELILAH BARRIOS,Grn,0,1,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,5 Ivanhoe,692,GOVERNOR,JACQUELINE ABERNATHY,,0,0,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,5 Ivanhoe,692,GOVERNOR,MARK V GOLOBY,,0,0,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,5 Ivanhoe,692,GOVERNOR,Rejected write-ins,,0,0,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,5 Ivanhoe,692,GOVERNOR,Unassigned write-ins,,0,0,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,5 Ivanhoe,692,LIEUTENANT GOVERNOR,DAN PATRICK,Rep,164,162,6,158
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,5 Ivanhoe,692,LIEUTENANT GOVERNOR,MIKE COLLIER,Dem,35,16,8,27
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,5 Ivanhoe,692,LIEUTENANT GOVERNOR,SHANNA STEELE,Lib,5,2,1,4
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,5 Ivanhoe,692,ATTORNEY GENERAL,KEN PAXTON,Rep,163,162,6,157
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,5 Ivanhoe,692,ATTORNEY GENERAL,ROCHELLE MERCEDES GARZA,Dem,35,18,8,27
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,5 Ivanhoe,692,ATTORNEY GENERAL,MARK ASH,Lib,6,0,1,5
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,5 Ivanhoe,692,COMPTROLLER OF PUBLIC ACCOUNTS,GLENN HEGAR,Rep,165,164,6,159
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,5 Ivanhoe,692,COMPTROLLER OF PUBLIC ACCOUNTS,JANET T. DUDDING,Dem,35,14,9,26
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,5 Ivanhoe,692,COMPTROLLER OF PUBLIC ACCOUNTS,V. ALONZO ECHEVARRIA-GARZA,Lib,4,1,0,4
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,5 Ivanhoe,692,COMMISSIONER OF GENERAL LAND OFFICE,DAWN BUCKINGHAM,Rep,166,160,6,160
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,5 Ivanhoe,692,COMMISSIONER OF GENERAL LAND OFFICE,JAY KLEBERG,Dem,37,17,9,28
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,5 Ivanhoe,692,COMMISSIONER OF GENERAL LAND OFFICE,"ALFRED MOLISON, JR.",Grn,0,0,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,5 Ivanhoe,692,COMMISSIONER OF GENERAL LAND OFFICE,CARRIE EVELYN MENGER,,0,1,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,5 Ivanhoe,692,COMMISSIONER OF GENERAL LAND OFFICE,Rejected write-ins,,1,0,0,1
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,5 Ivanhoe,692,COMMISSIONER OF GENERAL LAND OFFICE,Unassigned write-ins,,0,0,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,5 Ivanhoe,692,COMMISSIONER OF AGRICULTURE,SID MILLER,Rep,166,163,6,160
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,5 Ivanhoe,692,COMMISSIONER OF AGRICULTURE,SUSAN HAYS,Dem,37,16,9,28
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,5 Ivanhoe,692,RAILROAD COMMISSIONER,WAYNE CHRISTIAN,Rep,165,161,5,160
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,5 Ivanhoe,692,RAILROAD COMMISSIONER,LUKE WARFORD,Dem,34,14,8,26
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,5 Ivanhoe,692,RAILROAD COMMISSIONER,JAIME ANDRES DIEZ,Lib,2,1,1,1
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,5 Ivanhoe,692,RAILROAD COMMISSIONER,HUNTER WAYNE CROW,Grn,0,1,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,5 Ivanhoe,692,"JUSTICE, SUPREME COURT, PLACE 3",DEBRA LEHRMANN,Rep,163,162,6,157
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,5 Ivanhoe,692,"JUSTICE, SUPREME COURT, PLACE 3",ERIN A. NOWELL,Dem,35,15,8,27
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,5 Ivanhoe,692,"JUSTICE, SUPREME COURT, PLACE 3",THOMAS EDWARD OXFORD,Lib,4,0,0,4
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,5 Ivanhoe,692,"JUSTICE, SUPREME COURT, PLACE 5",REBECA HUDDLE,Rep,166,163,6,160
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,5 Ivanhoe,692,"JUSTICE, SUPREME COURT, PLACE 5",AMANDA REICHEK,Dem,37,15,8,29
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,5 Ivanhoe,692,"JUSTICE, SUPREME COURT, PLACE 9",EVAN YOUNG,Rep,164,162,5,159
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,5 Ivanhoe,692,"JUSTICE, SUPREME COURT, PLACE 9",JULIA MALDONADO,Dem,39,16,9,30
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,5 Ivanhoe,692,"JUSTICE, COURT OF CRIMINAL APPEALS, PLACE 5",SCOTT WALKER,Rep,164,162,5,159
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,5 Ivanhoe,692,"JUSTICE, COURT OF CRIMINAL APPEALS, PLACE 5",DANA HUFFMAN,Dem,38,15,9,29
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,5 Ivanhoe,692,"JUSTICE, COURT OF CRIMINAL APPEALS, PLACE 6","JESSE F. MCCLURE, III",Rep,163,162,5,158
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,5 Ivanhoe,692,"JUSTICE, COURT OF CRIMINAL APPEALS, PLACE 6",ROBERT JOHNSON,Dem,38,15,9,29
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,5 Ivanhoe,692,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 12",PAM LITTLE,Rep,161,160,6,155
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,5 Ivanhoe,692,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 12",ALEX CORNWALLIS,Dem,33,15,8,25
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,5 Ivanhoe,692,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 12",CHRISTY MOWREY,Lib,5,1,0,5
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,5 Ivanhoe,692,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 12",ROSILAND DAVIS,,0,1,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,5 Ivanhoe,692,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 12",Rejected write-ins,,1,0,0,1
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,5 Ivanhoe,692,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 12",Unassigned write-ins,,0,0,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,6 Dodd City,843,U.S. REPRESENTATIVE DISTRICT 4,PAT FALLON,Rep,187,198,8,179
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,6 Dodd City,843,U.S. REPRESENTATIVE DISTRICT 4,IRO OMERE,Dem,41,16,7,34
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,6 Dodd City,843,U.S. REPRESENTATIVE DISTRICT 4,JOHN SIMMONS,Lib,2,7,0,2
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,6 Dodd City,843,GOVERNOR,GREG ABBOTT,Rep,187,202,8,179
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,6 Dodd City,843,GOVERNOR,BETO O'ROURKE,Dem,43,17,7,36
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,6 Dodd City,843,GOVERNOR,MARK TIPPETTS,Lib,0,1,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,6 Dodd City,843,GOVERNOR,DELILAH BARRIOS,Grn,0,1,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,6 Dodd City,843,GOVERNOR,JACQUELINE ABERNATHY,,0,0,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,6 Dodd City,843,GOVERNOR,MARK V GOLOBY,,0,0,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,6 Dodd City,843,GOVERNOR,Rejected write-ins,,1,0,0,1
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,6 Dodd City,843,GOVERNOR,Unassigned write-ins,,0,0,0,0
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,6 Dodd City,843,LIEUTENANT GOVERNOR,DAN PATRICK,Rep,182,197,7,175
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,6 Dodd City,843,LIEUTENANT GOVERNOR,MIKE COLLIER,Dem,44,21,8,36
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,6 Dodd City,843,LIEUTENANT GOVERNOR,SHANNA STEELE,Lib,1,3,0,1
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,6 Dodd City,843,ATTORNEY GENERAL,KEN PAXTON,Rep,179,195,7,172
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,6 Dodd City,843,ATTORNEY GENERAL,ROCHELLE MERCEDES GARZA,Dem,44,16,8,36
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,6 Dodd City,843,ATTORNEY GENERAL,MARK ASH,Lib,4,9,0,4
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,6 Dodd City,843,COMPTROLLER OF PUBLIC ACCOUNTS,GLENN HEGAR,Rep,183,198,8,175
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,6 Dodd City,843,COMPTROLLER OF PUBLIC ACCOUNTS,JANET T. DUDDING,Dem,42,16,7,35
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,6 Dodd City,843,COMPTROLLER OF PUBLIC ACCOUNTS,V. ALONZO ECHEVARRIA-GARZA,Lib,2,5,0,2
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,6 Dodd City,843,COMMISSIONER OF GENERAL LAND OFFICE,DAWN BUCKINGHAM,Rep,182,198,7,175
Fannin County,11/8/2022,11/08/2022--2022 NOVEMBER 8TH GENERAL ELECTION,0,0,6 Dodd City,843,COMMISSIONER OF GENERAL LAND OFFICE,JAY KLEBERG,Dem,43,19,8,35
