Precinct,Choice,Votes,CastTotal,UnderVotes,OverVotes,InvalidVotes,RejectedCategoryName,RejectedWriteInVotes,UnresolvedCategoryName,UnresolvedWriteInVotes,VotingTypeName,PrecinctBallotsCast_VT1,VotingTypeName3,PrecinctBallotsCast_VT2,VotingTypeName4,PrecinctBallotsCast_VT3,VotingTypeName5,PrecinctBallotsCast_VT4,VotingTypeName6,PrecinctBallotsCast_VT5,TotalBallotsCast,RegisteredVotes,TurnoutPercentage
137 - BS32,"Randy Weber, REP","1,412","2,039",11,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,62,Early Voting Ballots Cast,"1,381",Election Day Voting Ballots Cast,607, Ballots Cast,0, Ballots Cast,0,"2,050","3,937",52.07%
137 - BS32,"Mikal Williams, DEM",627,"2,039",11,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,62,Early Voting Ballots Cast,"1,381",Election Day Voting Ballots Cast,607, Ballots Cast,0, Ballots Cast,0,"2,050","3,937",52.07%
142 - BS64,"Randy Weber, REP",7,15,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,15,Early Voting Ballots Cast,0,Election Day Voting Ballots Cast,0, Ballots Cast,0, Ballots Cast,0,15,0,0.00%
142 - BS64,"Mikal Williams, DEM",8,15,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,15,Early Voting Ballots Cast,0,Election Day Voting Ballots Cast,0, Ballots Cast,0, Ballots Cast,0,15,0,0.00%
142 - BS66,"Randy Weber, REP",521,"1,088",14,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,56,Early Voting Ballots Cast,781,Election Day Voting Ballots Cast,265, Ballots Cast,0, Ballots Cast,0,"1,102","3,318",33.21%
142 - BS66,"Mikal Williams, DEM",567,"1,088",14,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,56,Early Voting Ballots Cast,781,Election Day Voting Ballots Cast,265, Ballots Cast,0, Ballots Cast,0,"1,102","3,318",33.21%
142 - BS68,"Randy Weber, REP",196,372,2,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,24,Early Voting Ballots Cast,245,Election Day Voting Ballots Cast,105, Ballots Cast,0, Ballots Cast,0,374,"1,294",28.90%
142 - BS68,"Mikal Williams, DEM",176,372,2,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,24,Early Voting Ballots Cast,245,Election Day Voting Ballots Cast,105, Ballots Cast,0, Ballots Cast,0,374,"1,294",28.90%
143 - BS64,"Randy Weber, REP",3,9,1,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,5,Early Voting Ballots Cast,3,Election Day Voting Ballots Cast,2, Ballots Cast,0, Ballots Cast,0,10,55,18.18%
143 - BS64,"Mikal Williams, DEM",6,9,1,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,5,Early Voting Ballots Cast,3,Election Day Voting Ballots Cast,2, Ballots Cast,0, Ballots Cast,0,10,55,18.18%
143 - BS66,"Randy Weber, REP",5,9,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,0,Early Voting Ballots Cast,8,Election Day Voting Ballots Cast,1, Ballots Cast,0, Ballots Cast,0,9,16,56.25%
143 - BS66,"Mikal Williams, DEM",4,9,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,0,Early Voting Ballots Cast,8,Election Day Voting Ballots Cast,1, Ballots Cast,0, Ballots Cast,0,9,16,56.25%
143 - BS67,"Randy Weber, REP",0,0,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,0,Early Voting Ballots Cast,0,Election Day Voting Ballots Cast,0, Ballots Cast,0, Ballots Cast,0,0,0,0.00%
143 - BS67,"Mikal Williams, DEM",0,0,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,0,Early Voting Ballots Cast,0,Election Day Voting Ballots Cast,0, Ballots Cast,0, Ballots Cast,0,0,0,0.00%
143 - BS68,"Randy Weber, REP",308,629,6,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,18,Early Voting Ballots Cast,429,Election Day Voting Ballots Cast,188, Ballots Cast,0, Ballots Cast,0,635,"2,527",25.13%
143 - BS68,"Mikal Williams, DEM",321,629,6,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,18,Early Voting Ballots Cast,429,Election Day Voting Ballots Cast,188, Ballots Cast,0, Ballots Cast,0,635,"2,527",25.13%
144 - BS10,"Randy Weber, REP",843,"1,236",11,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,53,Early Voting Ballots Cast,881,Election Day Voting Ballots Cast,313, Ballots Cast,0, Ballots Cast,0,"1,247","2,833",44.02%
144 - BS10,"Mikal Williams, DEM",393,"1,236",11,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,53,Early Voting Ballots Cast,881,Election Day Voting Ballots Cast,313, Ballots Cast,0, Ballots Cast,0,"1,247","2,833",44.02%
146 - BS67,"Randy Weber, REP",743,"1,203",9,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,45,Early Voting Ballots Cast,896,Election Day Voting Ballots Cast,271, Ballots Cast,0, Ballots Cast,0,"1,212","2,785",43.52%
146 - BS67,"Mikal Williams, DEM",460,"1,203",9,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,45,Early Voting Ballots Cast,896,Election Day Voting Ballots Cast,271, Ballots Cast,0, Ballots Cast,0,"1,212","2,785",43.52%
146 - BS68,"Randy Weber, REP",126,205,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,13,Early Voting Ballots Cast,143,Election Day Voting Ballots Cast,49, Ballots Cast,0, Ballots Cast,0,205,493,41.58%
146 - BS68,"Mikal Williams, DEM",79,205,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,13,Early Voting Ballots Cast,143,Election Day Voting Ballots Cast,49, Ballots Cast,0, Ballots Cast,0,205,493,41.58%
148 - BS64,"Randy Weber, REP",8,24,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,15,Early Voting Ballots Cast,6,Election Day Voting Ballots Cast,3, Ballots Cast,0, Ballots Cast,0,24,47,51.06%
148 - BS64,"Mikal Williams, DEM",16,24,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,15,Early Voting Ballots Cast,6,Election Day Voting Ballots Cast,3, Ballots Cast,0, Ballots Cast,0,24,47,51.06%
148 - BS66,"Randy Weber, REP",338,506,2,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,25,Early Voting Ballots Cast,364,Election Day Voting Ballots Cast,119, Ballots Cast,0, Ballots Cast,0,508,"1,240",40.97%
148 - BS66,"Mikal Williams, DEM",168,506,2,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,25,Early Voting Ballots Cast,364,Election Day Voting Ballots Cast,119, Ballots Cast,0, Ballots Cast,0,508,"1,240",40.97%
148 - BS67,"Randy Weber, REP",563,901,8,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,30,Early Voting Ballots Cast,666,Election Day Voting Ballots Cast,213, Ballots Cast,0, Ballots Cast,0,909,"2,336",38.91%
148 - BS67,"Mikal Williams, DEM",338,901,8,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,30,Early Voting Ballots Cast,666,Election Day Voting Ballots Cast,213, Ballots Cast,0, Ballots Cast,0,909,"2,336",38.91%
148 - BS68,"Randy Weber, REP",79,146,3,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,10,Early Voting Ballots Cast,100,Election Day Voting Ballots Cast,39, Ballots Cast,0, Ballots Cast,0,149,571,26.09%
148 - BS68,"Mikal Williams, DEM",67,146,3,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,10,Early Voting Ballots Cast,100,Election Day Voting Ballots Cast,39, Ballots Cast,0, Ballots Cast,0,149,571,26.09%
150 - BS66,"Randy Weber, REP",325,521,6,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,39,Early Voting Ballots Cast,374,Election Day Voting Ballots Cast,114, Ballots Cast,0, Ballots Cast,0,527,"1,182",44.59%
150 - BS66,"Mikal Williams, DEM",196,521,6,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,39,Early Voting Ballots Cast,374,Election Day Voting Ballots Cast,114, Ballots Cast,0, Ballots Cast,0,527,"1,182",44.59%
150 - BS67,"Randy Weber, REP",414,595,5,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,28,Early Voting Ballots Cast,445,Election Day Voting Ballots Cast,127, Ballots Cast,0, Ballots Cast,0,600,"1,381",43.45%
150 - BS67,"Mikal Williams, DEM",181,595,5,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,28,Early Voting Ballots Cast,445,Election Day Voting Ballots Cast,127, Ballots Cast,0, Ballots Cast,0,600,"1,381",43.45%
151 - BS9,"Randy Weber, REP","1,310","1,707",19,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,54,Early Voting Ballots Cast,"1,122",Election Day Voting Ballots Cast,550, Ballots Cast,0, Ballots Cast,0,"1,726","3,778",45.69%
151 - BS9,"Mikal Williams, DEM",397,"1,707",19,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,54,Early Voting Ballots Cast,"1,122",Election Day Voting Ballots Cast,550, Ballots Cast,0, Ballots Cast,0,"1,726","3,778",45.69%
152 - BS34,"Randy Weber, REP",781,"1,089",6,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,69,Early Voting Ballots Cast,779,Election Day Voting Ballots Cast,247, Ballots Cast,0, Ballots Cast,0,"1,095","1,833",59.74%
152 - BS34,"Mikal Williams, DEM",308,"1,089",6,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,69,Early Voting Ballots Cast,779,Election Day Voting Ballots Cast,247, Ballots Cast,0, Ballots Cast,0,"1,095","1,833",59.74%
159 - BS9,"Randy Weber, REP","1,247","1,853",14,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,62,Early Voting Ballots Cast,"1,171",Election Day Voting Ballots Cast,634, Ballots Cast,0, Ballots Cast,0,"1,867","5,012",37.25%
159 - BS9,"Mikal Williams, DEM",606,"1,853",14,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,62,Early Voting Ballots Cast,"1,171",Election Day Voting Ballots Cast,634, Ballots Cast,0, Ballots Cast,0,"1,867","5,012",37.25%
165 - BS32,"Randy Weber, REP",903,"1,297",12,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,41,Early Voting Ballots Cast,849,Election Day Voting Ballots Cast,419, Ballots Cast,0, Ballots Cast,0,"1,309","2,559",51.15%
165 - BS32,"Mikal Williams, DEM",394,"1,297",12,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,41,Early Voting Ballots Cast,849,Election Day Voting Ballots Cast,419, Ballots Cast,0, Ballots Cast,0,"1,309","2,559",51.15%
166 - BS10,"Randy Weber, REP","1,155","1,639",15,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,61,Early Voting Ballots Cast,"1,115",Election Day Voting Ballots Cast,478, Ballots Cast,0, Ballots Cast,0,"1,654","3,278",50.46%
166 - BS10,"Mikal Williams, DEM",484,"1,639",15,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,61,Early Voting Ballots Cast,"1,115",Election Day Voting Ballots Cast,478, Ballots Cast,0, Ballots Cast,0,"1,654","3,278",50.46%
166 - BS34,"Randy Weber, REP",2,2,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,0,Early Voting Ballots Cast,1,Election Day Voting Ballots Cast,1, Ballots Cast,0, Ballots Cast,0,2,4,50.00%
